image_id,file_name,width,height,annotation_count,categories,source_url,sample_origin
562059,000000562059.jpg,427,640,6,apple|bowl|cup|dining table|spoon,http://images.cocodataset.org/val2017/000000562059.jpg,coco1000_extension
423519,000000423519.jpg,460,640,1,bus,http://images.cocodataset.org/val2017/000000423519.jpg,coco1000_extension
303908,000000303908.jpg,640,427,6,bench|boat|car,http://images.cocodataset.org/val2017/000000303908.jpg,coco1000_extension
420069,000000420069.jpg,640,457,16,baseball bat|chair|person|sports ball,http://images.cocodataset.org/val2017/000000420069.jpg,coco1000_extension
107087,000000107087.jpg,640,427,3,car|cat|chair,http://images.cocodataset.org/val2017/000000107087.jpg,coco1000_extension
519338,000000519338.jpg,640,426,1,train,http://images.cocodataset.org/val2017/000000519338.jpg,coco1000_extension
365766,000000365766.jpg,640,480,3,microwave|oven|sink,http://images.cocodataset.org/val2017/000000365766.jpg,coco1000_extension
225532,000000225532.jpg,500,375,8,car,http://images.cocodataset.org/val2017/000000225532.jpg,coco1000_extension
402992,000000402992.jpg,640,480,10,cow,http://images.cocodataset.org/val2017/000000402992.jpg,coco1000_extension
523229,000000523229.jpg,480,640,1,toilet,http://images.cocodataset.org/val2017/000000523229.jpg,coco1000_extension
276434,000000276434.jpg,640,427,11,cake|dining table|knife|orange|person,http://images.cocodataset.org/val2017/000000276434.jpg,coco1000_extension
110884,000000110884.jpg,640,640,3,bowl|sink|toilet,http://images.cocodataset.org/val2017/000000110884.jpg,coco1000_extension
61747,000000061747.jpg,640,574,2,person|skis,http://images.cocodataset.org/val2017/000000061747.jpg,coco1000_extension
38825,000000038825.jpg,640,427,2,zebra,http://images.cocodataset.org/val2017/000000038825.jpg,coco1000_extension
82846,000000082846.jpg,640,454,3,bus|stop sign,http://images.cocodataset.org/val2017/000000082846.jpg,coco1000_extension
508370,000000508370.jpg,427,640,6,bicycle|cup|person,http://images.cocodataset.org/val2017/000000508370.jpg,coco1000_extension
473237,000000473237.jpg,640,426,3,chair|person|pizza,http://images.cocodataset.org/val2017/000000473237.jpg,coco1000_extension
547816,000000547816.jpg,427,640,4,bottle|sink|toilet,http://images.cocodataset.org/val2017/000000547816.jpg,coco1000_extension
43737,000000043737.jpg,480,640,6,car|clock,http://images.cocodataset.org/val2017/000000043737.jpg,coco1000_extension
15335,000000015335.jpg,640,480,15,bowl|cell phone|couch|cup|person,http://images.cocodataset.org/val2017/000000015335.jpg,coco1000_extension
104572,000000104572.jpg,640,419,6,sink|toilet,http://images.cocodataset.org/val2017/000000104572.jpg,coco1000_extension
50844,000000050844.jpg,334,500,2,teddy bear,http://images.cocodataset.org/val2017/000000050844.jpg,coco1000_extension
401446,000000401446.jpg,640,480,3,handbag|person|umbrella,http://images.cocodataset.org/val2017/000000401446.jpg,coco1000_extension
156076,000000156076.jpg,640,478,19,bottle|bowl|cell phone|cup|dining table|fork|knife|person|pizza|spoon,http://images.cocodataset.org/val2017/000000156076.jpg,coco1000_extension
394559,000000394559.jpg,426,640,2,person|tennis racket,http://images.cocodataset.org/val2017/000000394559.jpg,coco1000_extension
393056,000000393056.jpg,640,480,2,person|surfboard,http://images.cocodataset.org/val2017/000000393056.jpg,coco1000_extension
577539,000000577539.jpg,500,334,5,banana|bowl|person,http://images.cocodataset.org/val2017/000000577539.jpg,coco1000_extension
312586,000000312586.jpg,640,428,3,bear,http://images.cocodataset.org/val2017/000000312586.jpg,coco1000_extension
283520,000000283520.jpg,640,426,4,frisbee|person,http://images.cocodataset.org/val2017/000000283520.jpg,coco1000_extension
163682,000000163682.jpg,427,640,3,chair|person|tie,http://images.cocodataset.org/val2017/000000163682.jpg,coco1000_extension
515982,000000515982.jpg,640,426,5,baseball glove|person|sports ball,http://images.cocodataset.org/val2017/000000515982.jpg,coco1000_extension
405205,000000405205.jpg,550,410,3,bus|truck,http://images.cocodataset.org/val2017/000000405205.jpg,coco1000_extension
67180,000000067180.jpg,480,640,2,bench|person,http://images.cocodataset.org/val2017/000000067180.jpg,coco1000_extension
484760,000000484760.jpg,640,426,1,clock,http://images.cocodataset.org/val2017/000000484760.jpg,coco1000_extension
145591,000000145591.jpg,640,480,1,clock,http://images.cocodataset.org/val2017/000000145591.jpg,coco1000_extension
568213,000000568213.jpg,500,325,3,frisbee|person,http://images.cocodataset.org/val2017/000000568213.jpg,coco1000_extension
57244,000000057244.jpg,640,425,1,train,http://images.cocodataset.org/val2017/000000057244.jpg,coco1000_extension
122745,000000122745.jpg,480,640,1,stop sign,http://images.cocodataset.org/val2017/000000122745.jpg,coco1000_extension
302760,000000302760.jpg,500,375,3,bottle|sink,http://images.cocodataset.org/val2017/000000302760.jpg,coco1000_extension
167902,000000167902.jpg,500,375,1,bird,http://images.cocodataset.org/val2017/000000167902.jpg,coco1000_extension
87470,000000087470.jpg,640,470,19,cow|horse|person,http://images.cocodataset.org/val2017/000000087470.jpg,coco1000_extension
317999,000000317999.jpg,612,612,4,bed|book|person,http://images.cocodataset.org/val2017/000000317999.jpg,coco1000_extension
411530,000000411530.jpg,640,480,21,backpack|person|skis|snowboard,http://images.cocodataset.org/val2017/000000411530.jpg,coco1000_extension
98261,000000098261.jpg,320,216,2,bird,http://images.cocodataset.org/val2017/000000098261.jpg,coco1000_extension
51938,000000051938.jpg,640,480,13,person|skis,http://images.cocodataset.org/val2017/000000051938.jpg,coco1000_extension
194716,000000194716.jpg,640,427,4,car|cell phone|person,http://images.cocodataset.org/val2017/000000194716.jpg,coco1000_extension
422886,000000422886.jpg,640,640,3,couch|hot dog|person,http://images.cocodataset.org/val2017/000000422886.jpg,coco1000_extension
52996,000000052996.jpg,640,426,23,backpack|book|bowl|cup|dining table|handbag|knife|oven|person|refrigerator,http://images.cocodataset.org/val2017/000000052996.jpg,coco1000_extension
196843,000000196843.jpg,640,480,4,bicycle|bus,http://images.cocodataset.org/val2017/000000196843.jpg,coco1000_extension
319935,000000319935.jpg,640,398,13,bed|book|chair|couch|dining table|potted plant|tv,http://images.cocodataset.org/val2017/000000319935.jpg,coco1000_extension
6012,000000006012.jpg,640,531,2,banana,http://images.cocodataset.org/val2017/000000006012.jpg,coco1000_extension
383339,000000383339.jpg,640,428,2,bird|person,http://images.cocodataset.org/val2017/000000383339.jpg,coco1000_extension
415882,000000415882.jpg,544,640,2,bed|person,http://images.cocodataset.org/val2017/000000415882.jpg,coco1000_extension
476704,000000476704.jpg,640,428,8,bench|bicycle|bus|car|truck,http://images.cocodataset.org/val2017/000000476704.jpg,coco1000_extension
229747,000000229747.jpg,640,541,1,airplane,http://images.cocodataset.org/val2017/000000229747.jpg,coco1000_extension
51598,000000051598.jpg,360,640,2,bottle|sink,http://images.cocodataset.org/val2017/000000051598.jpg,coco1000_extension
444142,000000444142.jpg,427,640,13,chair|person|tennis racket,http://images.cocodataset.org/val2017/000000444142.jpg,coco1000_extension
109916,000000109916.jpg,640,480,3,bowl|cake,http://images.cocodataset.org/val2017/000000109916.jpg,coco1000_extension
51008,000000051008.jpg,640,480,2,cat|laptop,http://images.cocodataset.org/val2017/000000051008.jpg,coco1000_extension
517832,000000517832.jpg,640,640,2,chair|dog,http://images.cocodataset.org/val2017/000000517832.jpg,coco1000_extension
416256,000000416256.jpg,500,375,3,cat|keyboard,http://images.cocodataset.org/val2017/000000416256.jpg,coco1000_extension
544811,000000544811.jpg,640,429,2,bird,http://images.cocodataset.org/val2017/000000544811.jpg,coco1000_extension
273232,000000273232.jpg,640,425,16,dog|kite|person|surfboard,http://images.cocodataset.org/val2017/000000273232.jpg,coco1000_extension
193429,000000193429.jpg,640,428,2,person|snowboard,http://images.cocodataset.org/val2017/000000193429.jpg,coco1000_extension
345261,000000345261.jpg,585,640,2,giraffe,http://images.cocodataset.org/val2017/000000345261.jpg,coco1000_extension
504439,000000504439.jpg,500,243,2,zebra,http://images.cocodataset.org/val2017/000000504439.jpg,coco1000_extension
475572,000000475572.jpg,640,431,6,bench|person|potted plant|teddy bear|vase,http://images.cocodataset.org/val2017/000000475572.jpg,coco1000_extension
24144,000000024144.jpg,640,480,1,pizza,http://images.cocodataset.org/val2017/000000024144.jpg,coco1000_extension
308631,000000308631.jpg,640,426,13,backpack|motorcycle|person,http://images.cocodataset.org/val2017/000000308631.jpg,coco1000_extension
474028,000000474028.jpg,640,427,14,person|sports ball,http://images.cocodataset.org/val2017/000000474028.jpg,coco1000_extension
446574,000000446574.jpg,428,640,3,bottle|toilet,http://images.cocodataset.org/val2017/000000446574.jpg,coco1000_extension
67213,000000067213.jpg,640,485,14,car|dog|person,http://images.cocodataset.org/val2017/000000067213.jpg,coco1000_extension
259571,000000259571.jpg,500,281,15,bus|person|truck,http://images.cocodataset.org/val2017/000000259571.jpg,coco1000_extension
451155,000000451155.jpg,640,480,3,bed|laptop|person,http://images.cocodataset.org/val2017/000000451155.jpg,coco1000_extension
152771,000000152771.jpg,640,479,6,bicycle|car|fire hydrant,http://images.cocodataset.org/val2017/000000152771.jpg,coco1000_extension
525155,000000525155.jpg,640,426,2,person|sheep,http://images.cocodataset.org/val2017/000000525155.jpg,coco1000_extension
25139,000000025139.jpg,500,334,2,zebra,http://images.cocodataset.org/val2017/000000025139.jpg,coco1000_extension
157213,000000157213.jpg,640,360,1,elephant,http://images.cocodataset.org/val2017/000000157213.jpg,coco1000_extension
110042,000000110042.jpg,425,640,8,person|potted plant|toilet,http://images.cocodataset.org/val2017/000000110042.jpg,coco1000_extension
434204,000000434204.jpg,500,333,9,backpack|bench|person|skateboard,http://images.cocodataset.org/val2017/000000434204.jpg,coco1000_extension
133000,000000133000.jpg,640,427,3,person|train,http://images.cocodataset.org/val2017/000000133000.jpg,coco1000_extension
222863,000000222863.jpg,640,427,1,cow,http://images.cocodataset.org/val2017/000000222863.jpg,coco1000_extension
343453,000000343453.jpg,640,480,2,person|skis,http://images.cocodataset.org/val2017/000000343453.jpg,coco1000_extension
318455,000000318455.jpg,640,480,15,cake|dining table|knife,http://images.cocodataset.org/val2017/000000318455.jpg,coco1000_extension
447342,000000447342.jpg,640,416,13,bus|car|truck,http://images.cocodataset.org/val2017/000000447342.jpg,coco1000_extension
341828,000000341828.jpg,612,612,3,cell phone|person|sandwich,http://images.cocodataset.org/val2017/000000341828.jpg,coco1000_extension
312263,000000312263.jpg,527,640,1,clock,http://images.cocodataset.org/val2017/000000312263.jpg,coco1000_extension
96825,000000096825.jpg,640,503,3,backpack|person|skis,http://images.cocodataset.org/val2017/000000096825.jpg,coco1000_extension
338191,000000338191.jpg,635,640,9,fire hydrant,http://images.cocodataset.org/val2017/000000338191.jpg,coco1000_extension
522156,000000522156.jpg,640,427,1,pizza,http://images.cocodataset.org/val2017/000000522156.jpg,coco1000_extension
37689,000000037689.jpg,640,426,15,person|snowboard,http://images.cocodataset.org/val2017/000000037689.jpg,coco1000_extension
343706,000000343706.jpg,640,496,2,cell phone|person,http://images.cocodataset.org/val2017/000000343706.jpg,coco1000_extension
455937,000000455937.jpg,640,480,14,book|chair|clock|couch|cup|handbag|laptop|person|remote|suitcase|tv,http://images.cocodataset.org/val2017/000000455937.jpg,coco1000_extension
115118,000000115118.jpg,640,427,1,train,http://images.cocodataset.org/val2017/000000115118.jpg,coco1000_extension
569972,000000569972.jpg,640,574,2,person|surfboard,http://images.cocodataset.org/val2017/000000569972.jpg,coco1000_extension
70774,000000070774.jpg,640,425,12,bicycle|bird|motorcycle,http://images.cocodataset.org/val2017/000000070774.jpg,coco1000_extension
250901,000000250901.jpg,640,426,6,book|person|sandwich,http://images.cocodataset.org/val2017/000000250901.jpg,coco1000_extension
33759,000000033759.jpg,640,457,5,baseball bat|car|person|sports ball|truck,http://images.cocodataset.org/val2017/000000033759.jpg,coco1000_extension
194746,000000194746.jpg,500,375,2,oven|pizza,http://images.cocodataset.org/val2017/000000194746.jpg,coco1000_extension
547519,000000547519.jpg,640,425,1,bear,http://images.cocodataset.org/val2017/000000547519.jpg,coco1000_extension
540502,000000540502.jpg,640,427,20,apple|bowl|chair|dining table|microwave|orange|oven|potted plant|refrigerator|sink|spoon|toaster|vase,http://images.cocodataset.org/val2017/000000540502.jpg,coco1000_extension
414673,000000414673.jpg,500,332,24,baseball bat|baseball glove|chair|person|sports ball,http://images.cocodataset.org/val2017/000000414673.jpg,coco1000_extension
56350,000000056350.jpg,612,612,10,person|toilet,http://images.cocodataset.org/val2017/000000056350.jpg,coco1000_extension
409198,000000409198.jpg,640,427,6,bench|frisbee|person,http://images.cocodataset.org/val2017/000000409198.jpg,coco1000_extension
555005,000000555005.jpg,640,480,11,bed|book|dog,http://images.cocodataset.org/val2017/000000555005.jpg,coco1000_extension
138954,000000138954.jpg,612,612,2,apple|dining table,http://images.cocodataset.org/val2017/000000138954.jpg,coco1000_extension
556765,000000556765.jpg,640,428,1,elephant,http://images.cocodataset.org/val2017/000000556765.jpg,coco1000_extension
22192,000000022192.jpg,640,426,3,bed|dog|handbag,http://images.cocodataset.org/val2017/000000022192.jpg,coco1000_extension
319184,000000319184.jpg,500,294,9,frisbee|person,http://images.cocodataset.org/val2017/000000319184.jpg,coco1000_extension
169996,000000169996.jpg,640,480,16,bicycle|car|person|traffic light|truck,http://images.cocodataset.org/val2017/000000169996.jpg,coco1000_extension
287959,000000287959.jpg,640,480,1,sandwich,http://images.cocodataset.org/val2017/000000287959.jpg,coco1000_extension
112626,000000112626.jpg,423,640,2,couch|suitcase,http://images.cocodataset.org/val2017/000000112626.jpg,coco1000_extension
284279,000000284279.jpg,640,512,1,bird,http://images.cocodataset.org/val2017/000000284279.jpg,coco1000_extension
141328,000000141328.jpg,640,480,15,bowl|broccoli|spoon,http://images.cocodataset.org/val2017/000000141328.jpg,coco1000_extension
248980,000000248980.jpg,500,375,10,broccoli|orange,http://images.cocodataset.org/val2017/000000248980.jpg,coco1000_extension
184762,000000184762.jpg,500,375,1,clock,http://images.cocodataset.org/val2017/000000184762.jpg,coco1000_extension
41888,000000041888.jpg,640,480,3,bird,http://images.cocodataset.org/val2017/000000041888.jpg,coco1000_extension
310200,000000310200.jpg,640,480,3,bowl|donut|spoon,http://images.cocodataset.org/val2017/000000310200.jpg,coco1000_extension
557672,000000557672.jpg,640,433,4,person|umbrella,http://images.cocodataset.org/val2017/000000557672.jpg,coco1000_extension
357888,000000357888.jpg,640,480,35,apple|bottle|bowl|clock|cup|kite|person|vase|wine glass,http://images.cocodataset.org/val2017/000000357888.jpg,coco1000_extension
291664,000000291664.jpg,588,640,2,dog|fire hydrant,http://images.cocodataset.org/val2017/000000291664.jpg,coco1000_extension
286182,000000286182.jpg,478,640,35,book|bottle|bowl|broccoli|carrot|chair|dining table|fork|person|spoon,http://images.cocodataset.org/val2017/000000286182.jpg,coco1000_extension
280930,000000280930.jpg,640,425,4,bottle|oven|person|refrigerator,http://images.cocodataset.org/val2017/000000280930.jpg,coco1000_extension
330818,000000330818.jpg,426,640,9,bottle|clock|oven|person,http://images.cocodataset.org/val2017/000000330818.jpg,coco1000_extension
106389,000000106389.jpg,640,480,12,bed|book|cat|chair|scissors,http://images.cocodataset.org/val2017/000000106389.jpg,coco1000_extension
278749,000000278749.jpg,500,333,17,car|handbag|person,http://images.cocodataset.org/val2017/000000278749.jpg,coco1000_extension
90284,000000090284.jpg,640,639,2,person|tennis racket,http://images.cocodataset.org/val2017/000000090284.jpg,coco1000_extension
208363,000000208363.jpg,640,480,32,chair|person|pizza,http://images.cocodataset.org/val2017/000000208363.jpg,coco1000_extension
550471,000000550471.jpg,640,425,2,fork|orange,http://images.cocodataset.org/val2017/000000550471.jpg,coco1000_extension
314264,000000314264.jpg,480,640,5,person|potted plant|vase,http://images.cocodataset.org/val2017/000000314264.jpg,coco1000_extension
26941,000000026941.jpg,640,427,10,person|suitcase,http://images.cocodataset.org/val2017/000000026941.jpg,coco1000_extension
211825,000000211825.jpg,640,480,6,book|cake|oven|person,http://images.cocodataset.org/val2017/000000211825.jpg,coco1000_extension
18575,000000018575.jpg,640,480,8,bottle|bowl|dining table|knife|sandwich|wine glass,http://images.cocodataset.org/val2017/000000018575.jpg,coco1000_extension
438907,000000438907.jpg,458,640,4,person|skateboard,http://images.cocodataset.org/val2017/000000438907.jpg,coco1000_extension
39484,000000039484.jpg,640,437,35,airplane|car|chair|dining table|person|traffic light,http://images.cocodataset.org/val2017/000000039484.jpg,coco1000_extension
68933,000000068933.jpg,500,313,3,zebra,http://images.cocodataset.org/val2017/000000068933.jpg,coco1000_extension
448256,000000448256.jpg,640,426,6,boat|bottle|person|truck,http://images.cocodataset.org/val2017/000000448256.jpg,coco1000_extension
333956,000000333956.jpg,428,640,2,bench|parking meter,http://images.cocodataset.org/val2017/000000333956.jpg,coco1000_extension
129113,000000129113.jpg,640,480,2,dining table|spoon,http://images.cocodataset.org/val2017/000000129113.jpg,coco1000_extension
348708,000000348708.jpg,383,640,3,banana|bowl|dining table,http://images.cocodataset.org/val2017/000000348708.jpg,coco1000_extension
333237,000000333237.jpg,640,409,3,bed|chair,http://images.cocodataset.org/val2017/000000333237.jpg,coco1000_extension
350054,000000350054.jpg,500,375,5,cat|teddy bear|tv,http://images.cocodataset.org/val2017/000000350054.jpg,coco1000_extension
724,000000000724.jpg,375,500,4,car|stop sign|truck,http://images.cocodataset.org/val2017/000000000724.jpg,coco1000_extension
56288,000000056288.jpg,640,480,3,keyboard|sandwich|tv,http://images.cocodataset.org/val2017/000000056288.jpg,coco1000_extension
402433,000000402433.jpg,640,426,3,motorcycle|pizza,http://images.cocodataset.org/val2017/000000402433.jpg,coco1000_extension
334977,000000334977.jpg,640,320,3,cell phone,http://images.cocodataset.org/val2017/000000334977.jpg,coco1000_extension
139871,000000139871.jpg,640,427,1,airplane,http://images.cocodataset.org/val2017/000000139871.jpg,coco1000_extension
441442,000000441442.jpg,600,400,4,chair|horse|person,http://images.cocodataset.org/val2017/000000441442.jpg,coco1000_extension
207585,000000207585.jpg,640,480,6,teddy bear|tie,http://images.cocodataset.org/val2017/000000207585.jpg,coco1000_extension
213255,000000213255.jpg,480,640,28,bottle|car|hot dog|person|sandwich|traffic light,http://images.cocodataset.org/val2017/000000213255.jpg,coco1000_extension
287527,000000287527.jpg,640,640,3,person|tie,http://images.cocodataset.org/val2017/000000287527.jpg,coco1000_extension
215114,000000215114.jpg,548,640,7,bottle|person|refrigerator,http://images.cocodataset.org/val2017/000000215114.jpg,coco1000_extension
227478,000000227478.jpg,640,480,6,bench|handbag|person,http://images.cocodataset.org/val2017/000000227478.jpg,coco1000_extension
133418,000000133418.jpg,640,427,2,person|tennis racket,http://images.cocodataset.org/val2017/000000133418.jpg,coco1000_extension
424642,000000424642.jpg,500,375,7,bottle|frisbee|person,http://images.cocodataset.org/val2017/000000424642.jpg,coco1000_extension
347335,000000347335.jpg,480,640,5,cup|dining table|fork|knife,http://images.cocodataset.org/val2017/000000347335.jpg,coco1000_extension
561679,000000561679.jpg,640,480,1,car,http://images.cocodataset.org/val2017/000000561679.jpg,coco1000_extension
128148,000000128148.jpg,640,428,22,book|chair|couch|dining table|potted plant|tv,http://images.cocodataset.org/val2017/000000128148.jpg,coco1000_extension
7108,000000007108.jpg,640,426,5,elephant,http://images.cocodataset.org/val2017/000000007108.jpg,coco1000_extension
438304,000000438304.jpg,464,640,5,person|sports ball|tennis racket,http://images.cocodataset.org/val2017/000000438304.jpg,coco1000_extension
17182,000000017182.jpg,640,428,8,apple|book|chair,http://images.cocodataset.org/val2017/000000017182.jpg,coco1000_extension
501005,000000501005.jpg,640,396,5,baseball bat|baseball glove|person,http://images.cocodataset.org/val2017/000000501005.jpg,coco1000_extension
292236,000000292236.jpg,332,500,7,person|suitcase|train,http://images.cocodataset.org/val2017/000000292236.jpg,coco1000_extension
480122,000000480122.jpg,640,640,21,banana|bottle|bowl|chair|dining table|knife|oven|refrigerator|sink|spoon,http://images.cocodataset.org/val2017/000000480122.jpg,coco1000_extension
498919,000000498919.jpg,432,324,23,apple|orange,http://images.cocodataset.org/val2017/000000498919.jpg,coco1000_extension
189226,000000189226.jpg,640,427,1,fire hydrant,http://images.cocodataset.org/val2017/000000189226.jpg,coco1000_extension
532530,000000532530.jpg,640,427,6,dog|person|traffic light,http://images.cocodataset.org/val2017/000000532530.jpg,coco1000_extension
137106,000000137106.jpg,640,427,2,bed|person,http://images.cocodataset.org/val2017/000000137106.jpg,coco1000_extension
493613,000000493613.jpg,640,425,1,skateboard,http://images.cocodataset.org/val2017/000000493613.jpg,coco1000_extension
79144,000000079144.jpg,640,458,2,bear,http://images.cocodataset.org/val2017/000000079144.jpg,coco1000_extension
505565,000000505565.jpg,640,424,4,bird,http://images.cocodataset.org/val2017/000000505565.jpg,coco1000_extension
187362,000000187362.jpg,640,425,2,person|surfboard,http://images.cocodataset.org/val2017/000000187362.jpg,coco1000_extension
150417,000000150417.jpg,640,480,12,bowl|cake|chair|cup|dining table|person|refrigerator,http://images.cocodataset.org/val2017/000000150417.jpg,coco1000_extension
255912,000000255912.jpg,640,359,5,bottle|broccoli|dining table|sandwich,http://images.cocodataset.org/val2017/000000255912.jpg,coco1000_extension
149375,000000149375.jpg,640,485,6,person|skateboard,http://images.cocodataset.org/val2017/000000149375.jpg,coco1000_extension
274708,000000274708.jpg,612,612,7,person|skis,http://images.cocodataset.org/val2017/000000274708.jpg,coco1000_extension
235399,000000235399.jpg,500,375,3,bed|dog|truck,http://images.cocodataset.org/val2017/000000235399.jpg,coco1000_extension
281687,000000281687.jpg,500,375,16,car|cell phone|handbag|person,http://images.cocodataset.org/val2017/000000281687.jpg,coco1000_extension
154213,000000154213.jpg,500,375,1,scissors,http://images.cocodataset.org/val2017/000000154213.jpg,coco1000_extension
454798,000000454798.jpg,640,425,7,bus|horse|person|truck,http://images.cocodataset.org/val2017/000000454798.jpg,coco1000_extension
263474,000000263474.jpg,479,640,1,toilet,http://images.cocodataset.org/val2017/000000263474.jpg,coco1000_extension
441586,000000441586.jpg,640,425,10,bicycle|motorcycle|person|stop sign,http://images.cocodataset.org/val2017/000000441586.jpg,coco1000_extension
470121,000000470121.jpg,640,480,13,bottle|bowl|cake|dining table,http://images.cocodataset.org/val2017/000000470121.jpg,coco1000_extension
248752,000000248752.jpg,500,375,2,baseball bat|person,http://images.cocodataset.org/val2017/000000248752.jpg,coco1000_extension
296634,000000296634.jpg,640,453,12,bowl|broccoli|carrot,http://images.cocodataset.org/val2017/000000296634.jpg,coco1000_extension
31248,000000031248.jpg,500,333,21,book|bowl|chair|couch|potted plant,http://images.cocodataset.org/val2017/000000031248.jpg,coco1000_extension
550322,000000550322.jpg,427,640,6,cup|dining table|scissors|spoon,http://images.cocodataset.org/val2017/000000550322.jpg,coco1000_extension
64718,000000064718.jpg,640,464,3,person|sports ball|tennis racket,http://images.cocodataset.org/val2017/000000064718.jpg,coco1000_extension
350607,000000350607.jpg,640,427,1,bench,http://images.cocodataset.org/val2017/000000350607.jpg,coco1000_extension
100489,000000100489.jpg,479,640,1,bird,http://images.cocodataset.org/val2017/000000100489.jpg,coco1000_extension
26690,000000026690.jpg,427,640,15,person|refrigerator|skateboard,http://images.cocodataset.org/val2017/000000026690.jpg,coco1000_extension
581615,000000581615.jpg,478,640,1,toilet,http://images.cocodataset.org/val2017/000000581615.jpg,coco1000_extension
87875,000000087875.jpg,640,487,1,fire hydrant,http://images.cocodataset.org/val2017/000000087875.jpg,coco1000_extension
150638,000000150638.jpg,640,469,18,bottle|cup|dining table|person,http://images.cocodataset.org/val2017/000000150638.jpg,coco1000_extension
232563,000000232563.jpg,480,640,5,handbag|person|umbrella,http://images.cocodataset.org/val2017/000000232563.jpg,coco1000_extension
203095,000000203095.jpg,640,480,5,apple|broccoli|carrot|oven,http://images.cocodataset.org/val2017/000000203095.jpg,coco1000_extension
126110,000000126110.jpg,320,240,3,dog|person|truck,http://images.cocodataset.org/val2017/000000126110.jpg,coco1000_extension
90891,000000090891.jpg,640,431,18,banana|person,http://images.cocodataset.org/val2017/000000090891.jpg,coco1000_extension
394940,000000394940.jpg,426,640,4,cake|dining table|knife|person,http://images.cocodataset.org/val2017/000000394940.jpg,coco1000_extension
270122,000000270122.jpg,640,427,2,person|surfboard,http://images.cocodataset.org/val2017/000000270122.jpg,coco1000_extension
234607,000000234607.jpg,375,500,5,person|remote,http://images.cocodataset.org/val2017/000000234607.jpg,coco1000_extension
498747,000000498747.jpg,640,480,11,bottle|cell phone|person,http://images.cocodataset.org/val2017/000000498747.jpg,coco1000_extension
84431,000000084431.jpg,361,640,2,pizza|tv,http://images.cocodataset.org/val2017/000000084431.jpg,coco1000_extension
394275,000000394275.jpg,640,393,10,bus|person,http://images.cocodataset.org/val2017/000000394275.jpg,coco1000_extension
383337,000000383337.jpg,640,480,11,dining table|donut|person,http://images.cocodataset.org/val2017/000000383337.jpg,coco1000_extension
546823,000000546823.jpg,640,480,25,bicycle|car|handbag|horse|person|umbrella,http://images.cocodataset.org/val2017/000000546823.jpg,coco1000_extension
449661,000000449661.jpg,640,169,6,bed|chair|person|sink|tv,http://images.cocodataset.org/val2017/000000449661.jpg,coco1000_extension
15751,000000015751.jpg,640,427,4,bird,http://images.cocodataset.org/val2017/000000015751.jpg,coco1000_extension
347693,000000347693.jpg,640,427,2,bed,http://images.cocodataset.org/val2017/000000347693.jpg,coco1000_extension
38576,000000038576.jpg,438,640,4,keyboard|mouse|tv,http://images.cocodataset.org/val2017/000000038576.jpg,coco1000_extension
17115,000000017115.jpg,443,640,2,zebra,http://images.cocodataset.org/val2017/000000017115.jpg,coco1000_extension
316666,000000316666.jpg,640,480,40,book|bottle|bowl|clock|cup|dining table|vase|wine glass,http://images.cocodataset.org/val2017/000000316666.jpg,coco1000_extension
270677,000000270677.jpg,634,640,2,person|skateboard,http://images.cocodataset.org/val2017/000000270677.jpg,coco1000_extension
57725,000000057725.jpg,640,480,2,clock,http://images.cocodataset.org/val2017/000000057725.jpg,coco1000_extension
139077,000000139077.jpg,500,375,7,book|laptop|person|remote|tv,http://images.cocodataset.org/val2017/000000139077.jpg,coco1000_extension
178618,000000178618.jpg,446,640,3,elephant,http://images.cocodataset.org/val2017/000000178618.jpg,coco1000_extension
126107,000000126107.jpg,640,480,8,bird|boat|person,http://images.cocodataset.org/val2017/000000126107.jpg,coco1000_extension
166166,000000166166.jpg,500,375,9,book|chair|dining table|remote|tv|vase,http://images.cocodataset.org/val2017/000000166166.jpg,coco1000_extension
437239,000000437239.jpg,640,425,13,backpack|bench|car|frisbee|person,http://images.cocodataset.org/val2017/000000437239.jpg,coco1000_extension
182021,000000182021.jpg,640,360,5,baseball bat|baseball glove|person,http://images.cocodataset.org/val2017/000000182021.jpg,coco1000_extension
306582,000000306582.jpg,640,480,7,cow,http://images.cocodataset.org/val2017/000000306582.jpg,coco1000_extension
173044,000000173044.jpg,359,640,1,clock,http://images.cocodataset.org/val2017/000000173044.jpg,coco1000_extension
223188,000000223188.jpg,427,640,3,clock|cow|person,http://images.cocodataset.org/val2017/000000223188.jpg,coco1000_extension
530624,000000530624.jpg,640,478,2,bed|dog,http://images.cocodataset.org/val2017/000000530624.jpg,coco1000_extension
162415,000000162415.jpg,536,640,2,baseball glove|person,http://images.cocodataset.org/val2017/000000162415.jpg,coco1000_extension
460160,000000460160.jpg,640,480,1,bird,http://images.cocodataset.org/val2017/000000460160.jpg,coco1000_extension
209142,000000209142.jpg,640,425,13,bowl|broccoli|carrot|fork|knife,http://images.cocodataset.org/val2017/000000209142.jpg,coco1000_extension
62692,000000062692.jpg,427,640,3,person|tennis racket,http://images.cocodataset.org/val2017/000000062692.jpg,coco1000_extension
257478,000000257478.jpg,500,398,2,baseball glove|person,http://images.cocodataset.org/val2017/000000257478.jpg,coco1000_extension
11149,000000011149.jpg,500,375,5,bicycle|motorcycle|person,http://images.cocodataset.org/val2017/000000011149.jpg,coco1000_extension
